city,geography_code,geography_name,industry_name,number_of_jobs,median_income_dollars
Sydney,12202,Pittwater,wholesale_trade,2565,70290
Sydney,12203,Warringah,accommodation_food_services,13502,7484
Sydney,12203,Warringah,administrative_support_services,8589,26000
Sydney,12203,Warringah,agriculture,440,8628
Sydney,12203,Warringah,arts_recreation_services,2858,9597
Sydney,12203,Warringah,construction,8655,57460
Sydney,12203,Warringah,education_training,10857,33798
Sydney,12203,Warringah,electricity,601,91654
Sydney,12203,Warringah,finance_insurance_services,8964,89060
Sydney,12203,Warringah,health_care_social_assistance,15118,36133
Sydney,12203,Warringah,information_media_telecommunications,4795,63552
Sydney,12203,Warringah,manufacturing,5319,55678
Sydney,12203,Warringah,mining,126,90865
Sydney,12203,Warringah,other_services,4303,29781
Sydney,12203,Warringah,professional,15813,72052
Sydney,12203,Warringah,public_administration_safety,6211,55367
Sydney,12203,Warringah,rental,2775,54489
Sydney,12203,Warringah,retail_trade,13613,18116
Sydney,12203,Warringah,total,133702,37720
Sydney,12203,Warringah,transport,2785,58415
Sydney,12203,Warringah,wholesale_trade,6491,71359
Sydney,12301,Camden,accommodation_food_services,4660,7312
Sydney,12301,Camden,administrative_support_services,4419,19515
Sydney,12301,Camden,agriculture,191,13514
Sydney,12301,Camden,arts_recreation_services,965,9010
Sydney,12301,Camden,construction,6253,56910
Sydney,12301,Camden,education_training,5760,55287
Sydney,12301,Camden,electricity,509,94461
Sydney,12301,Camden,finance_insurance_services,2993,42568
Sydney,12301,Camden,health_care_social_assistance,7360,40900
Sydney,12301,Camden,information_media_telecommunications,757,29738
Sydney,12301,Camden,manufacturing,3681,69738
Sydney,12301,Camden,mining,96,95366
Sydney,12301,Camden,other_services,1908,35100
Sydney,12301,Camden,professional,3538,53162
Sydney,12301,Camden,public_administration_safety,4247,74718
Sydney,12301,Camden,rental,1342,48064
Sydney,12301,Camden,retail_trade,6375,22238
Sydney,12301,Camden,total,61604,40936
Sydney,12301,Camden,transport,2836,65765
Sydney,12301,Camden,wholesale_trade,2895,66063
Sydney,12302,Campbelltown (NSW),accommodation_food_services,10786,8924
Sydney,12302,Campbelltown (NSW),administrative_support_services,18107,12009
Sydney,12302,Campbelltown (NSW),agriculture,347,15804
Sydney,12302,Campbelltown (NSW),arts_recreation_services,1889,9540
Sydney,12302,Campbelltown (NSW),construction,9315,46274
Sydney,12302,Campbelltown (NSW),education_training,8516,45276
Sydney,12302,Campbelltown (NSW),electricity,917,86076
Sydney,12302,Campbelltown (NSW),finance_insurance_services,7011,47857
Sydney,12302,Campbelltown (NSW),health_care_social_assistance,21091,36631
Sydney,12302,Campbelltown (NSW),information_media_telecommunications,1872,50130
Sydney,12302,Campbelltown (NSW),manufacturing,10297,57098
Sydney,12302,Campbelltown (NSW),mining,154,81030
Sydney,12302,Campbelltown (NSW),other_services,4136,29150
Sydney,12302,Campbelltown (NSW),professional,8289,49016
Sydney,12302,Campbelltown (NSW),public_administration_safety,8359,55991
Sydney,12302,Campbelltown (NSW),rental,2345,36852
Sydney,12302,Campbelltown (NSW),retail_trade,14502,22254
Sydney,12302,Campbelltown (NSW),total,143426,32440
Sydney,12302,Campbelltown (NSW),transport,7499,60852
Sydney,12302,Campbelltown (NSW),wholesale_trade,6285,55268
Sydney,12303,Wollondilly,accommodation_food_services,2607,6960
Sydney,12303,Wollondilly,administrative_support_services,2220,22270
Sydney,12303,Wollondilly,agriculture,397,19446
Sydney,12303,Wollondilly,arts_recreation_services,618,8626
Sydney,12303,Wollondilly,construction,4804,54309
Sydney,12303,Wollondilly,education_training,3077,49248
Sydney,12303,Wollondilly,electricity,372,100661
Sydney,12303,Wollondilly,finance_insurance_services,1512,31749
Sydney,12303,Wollondilly,health_care_social_assistance,4045,36534
Sydney,12303,Wollondilly,information_media_telecommunications,371,21658
Sydney,12303,Wollondilly,manufacturing,2688,65923
Sydney,12303,Wollondilly,mining,184,107167
Sydney,12303,Wollondilly,other_services,1254,38558
Sydney,12303,Wollondilly,professional,2007,50302
Sydney,12303,Wollondilly,public_administration_safety,2397,66626
Sydney,12303,Wollondilly,rental,743,48572
Sydney,12303,Wollondilly,retail_trade,3349,22059
Sydney,12303,Wollondilly,total,36468,39396
Sydney,12303,Wollondilly,transport,1688,64854
Sydney,12303,Wollondilly,wholesale_trade,1511,61500
Sydney,12401,Blue Mountains,accommodation_food_services,5761,8080
Sydney,12401,Blue Mountains,administrative_support_services,3191,17146
Sydney,12401,Blue Mountains,agriculture,424,16654
Sydney,12401,Blue Mountains,arts_recreation_services,1270,11172
Sydney,12401,Blue Mountains,construction,3668,50460
Sydney,12401,Blue Mountains,education_training,8543,48184
Sydney,12401,Blue Mountains,electricity,473,120226
Sydney,12401,Blue Mountains,finance_insurance_services,2472,40449
Sydney,12401,Blue Mountains,health_care_social_assistance,7872,42716
Sydney,12401,Blue Mountains,information_media_telecommunications,1197,37198
Sydney,12401,Blue Mountains,manufacturing,2489,61313
Sydney,12401,Blue Mountains,mining,148,104320
Sydney,12401,Blue Mountains,other_services,1776,29692
Sydney,12401,Blue Mountains,professional,3998,54751
Sydney,12401,Blue Mountains,public_administration_safety,5340,67617
Sydney,12401,Blue Mountains,rental,1011,42000
Sydney,12401,Blue Mountains,retail_trade,4653,17950
Sydney,12401,Blue Mountains,total,58088,35985
Sydney,12401,Blue Mountains,transport,1458,65894
Sydney,12401,Blue Mountains,wholesale_trade,1630,67084
Sydney,12402,Blue Mountains - South,accommodation_food_services,0,0
Sydney,12402,Blue Mountains - South,administrative_support_services,0,0
Sydney,12402,Blue Mountains - South,agriculture,0,0
Sydney,12402,Blue Mountains - South,arts_recreation_services,0,0
Sydney,12402,Blue Mountains - South,construction,0,0
Sydney,12402,Blue Mountains - South,education_training,0,0
Sydney,12402,Blue Mountains - South,electricity,0,0
Sydney,12402,Blue Mountains - South,finance_insurance_services,0,0
Sydney,12402,Blue Mountains - South,health_care_social_assistance,0,0
Sydney,12402,Blue Mountains - South,information_media_telecommunications,0,0
Sydney,12402,Blue Mountains - South,manufacturing,0,0
Sydney,12402,Blue Mountains - South,mining,0,0
Sydney,12402,Blue Mountains - South,other_services,0,0
Sydney,12402,Blue Mountains - South,professional,0,0
Sydney,12402,Blue Mountains - South,public_administration_safety,0,0
Sydney,12402,Blue Mountains - South,rental,0,0
Sydney,12402,Blue Mountains - South,retail_trade,0,0
Sydney,12402,Blue Mountains - South,total,3,92136
Sydney,12402,Blue Mountains - South,transport,0,0
Sydney,12402,Blue Mountains - South,wholesale_trade,0,0
Sydney,12403,Penrith,accommodation_food_services,10418,7608
Sydney,12403,Penrith,administrative_support_services,12560,16203
Sydney,12403,Penrith,agriculture,612,26702
Sydney,12403,Penrith,arts_recreation_services,2415,9574
Sydney,12403,Penrith,construction,12616,54224
Sydney,12403,Penrith,education_training,10648,47056
Sydney,12403,Penrith,electricity,1370,88519
Sydney,12403,Penrith,finance_insurance_services,6903,47365
Sydney,12403,Penrith,health_care_social_assistance,16639,40548
Sydney,12403,Penrith,information_media_telecommunications,1457,49967
Sydney,12403,Penrith,manufacturing,7892,62864
Sydney,12403,Penrith,mining,198,95950
Sydney,12403,Penrith,other_services,3743,35494
Sydney,12403,Penrith,professional,7241,50555
Sydney,12403,Penrith,public_administration_safety,8986,71052
Sydney,12403,Penrith,rental,2665,47501
Sydney,12403,Penrith,retail_trade,12949,23648
Sydney,12403,Penrith,total,133120,38246
Sydney,12403,Penrith,transport,6051,64318
Sydney,12403,Penrith,wholesale_trade,6339,59946
Sydney,12404,Richmond - Windsor,accommodation_food_services,2388,9413
Sydney,12404,Richmond - Windsor,administrative_support_services,2287,16516
Sydney,12404,Richmond - Windsor,agriculture,418,30784
Sydney,12404,Richmond - Windsor,arts_recreation_services,568,11935
Sydney,12404,Richmond - Windsor,construction,3467,49670
Sydney,12404,Richmond - Windsor,education_training,2318,42626
Sydney,12404,Richmond - Windsor,electricity,254,93768
Sydney,12404,Richmond - Windsor,finance_insurance_services,1237,33112
Sydney,12404,Richmond - Windsor,health_care_social_assistance,3588,35959
Sydney,12404,Richmond - Windsor,information_media_telecommunications,322,18352
Sydney,12404,Richmond - Windsor,manufacturing,1987,57693
Sydney,12404,Richmond - Windsor,mining,78,55641
Sydney,12404,Richmond - Windsor,other_services,1075,29837
Sydney,12404,Richmond - Windsor,professional,1415,41472
Sydney,12404,Richmond - Windsor,public_administration_safety,1949,71675
Sydney,12404,Richmond - Windsor,rental,531,37553
Sydney,12404,Richmond - Windsor,retail_trade,2878,25144
Sydney,12404,Richmond - Windsor,total,29720,35022
Sydney,12404,Richmond - Windsor,transport,1194,52364
Sydney,12404,Richmond - Windsor,wholesale_trade,1327,57160
Sydney,12405,St Marys,accommodation_food_services,3296,8191
Sydney,12405,St Marys,administrative_support_services,7284,10946
Sydney,12405,St Marys,agriculture,199,17745
Sydney,12405,St Marys,arts_recreation_services,724,9316
Sydney,12405,St Marys,construction,3827,48324
Sydney,12405,St Marys,education_training,2519,40832
Sydney,12405,St Marys,electricity,586,74015
Sydney,12405,St Marys,finance_insurance_services,2449,40326
Sydney,12405,St Marys,health_care_social_assistance,5524,36467
Sydney,12405,St Marys,information_media_telecommunications,494,31912
Sydney,12405,St Marys,manufacturing,3144,59304
Sydney,12405,St Marys,mining,37,83849
Sydney,12405,St Marys,other_services,1270,35714
Sydney,12405,St Marys,professional,2286,43352
Sydney,12405,St Marys,public_administration_safety,2490,54112
Sydney,12405,St Marys,rental,859,44346
Sydney,12405,St Marys,retail_trade,4714,26204
Sydney,12405,St Marys,total,47870,32212
Sydney,12405,St Marys,transport,2978,60866
Sydney,12405,St Marys,wholesale_trade,2690,58196
Sydney,12501,Auburn,accommodation_food_services,12881,10747
Sydney,12501,Auburn,administrative_support_services,15124,10578
Sydney,12501,Auburn,agriculture,402,10440
Sydney,12501,Auburn,arts_recreation_services,1432,11590
Sydney,12501,Auburn,construction,4301,38032
Sydney,12501,Auburn,education_training,4561,29039
Sydney,12501,Auburn,electricity,396,82346
Sydney,12501,Auburn,finance_insurance_services,4689,65082
Sydney,12501,Auburn,health_care_social_assistance,12516,27622
Sydney,12501,Auburn,information_media_telecommunications,1624,59797
Sydney,12501,Auburn,manufacturing,4828,40666
Sydney,12501,Auburn,mining,64,60712
Sydney,12501,Auburn,other_services,2282,22400
Sydney,12501,Auburn,professional,7087,50769
Sydney,12501,Auburn,public_administration_safety,3259,47184
Sydney,12501,Auburn,rental,1614,27692
Sydney,12501,Auburn,retail_trade,9253,18256
Sydney,12501,Auburn,total,95172,23503
Sydney,12501,Auburn,transport,2522,49740
Sydney,12501,Auburn,wholesale_trade,4451,42594
Sydney,12502,Carlingford,accommodation_food_services,3944,9692
Sydney,12502,Carlingford,administrative_support_services,4517,19625
Sydney,12502,Carlingford,agriculture,97,14902
Sydney,12502,Carlingford,arts_recreation_services,871,9832
Sydney,12502,Carlingford,construction,3374,49648
Sydney,12502,Carlingford,education_training,4972,32024
Sydney,12502,Carlingford,electricity,307,100983
Sydney,12502,Carlingford,finance_insurance_services,3662,74081
Sydney,12502,Carlingford,health_care_social_assistance,7589,37100
Sydney,12502,Carlingford,information_media_telecommunications,1369,72723
Sydney,12502,Carlingford,manufacturing,2491,59479
Sydney,12502,Carlingford,mining,32,89001
Sydney,12502,Carlingford,other_services,1670,28269
Sydney,12502,Carlingford,professional,5714,60374
Sydney,12502,Carlingford,public_administration_safety,2925,68844
Sydney,12502,Carlingford,rental,1095,45503
Sydney,12502,Carlingford,retail_trade,4953,19446
Sydney,12502,Carlingford,total,55371,38200
Sydney,12502,Carlingford,transport,1381,59148
Sydney,12502,Carlingford,wholesale_trade,3182,61707
Sydney,12503,Merrylands - Guildford,accommodation_food_services,10216,9276
Sydney,12503,Merrylands - Guildford,administrative_support_services,17350,9950
Sydney,12503,Merrylands - Guildford,agriculture,268,10531
Sydney,12503,Merrylands - Guildford,arts_recreation_services,1704,7725
Sydney,12503,Merrylands - Guildford,construction,8504,38114
Sydney,12503,Merrylands - Guildford,education_training,7064,32990
Sydney,12503,Merrylands - Guildford,electricity,696,72198
Sydney,12503,Merrylands - Guildford,finance_insurance_services,6697,47390
Sydney,12503,Merrylands - Guildford,health_care_social_assistance,16146,28065
Sydney,12503,Merrylands - Guildford,information_media_telecommunications,1538,49506
Sydney,12503,Merrylands - Guildford,manufacturing,6642,49486
Sydney,12503,Merrylands - Guildford,mining,60,34016
Sydney,12503,Merrylands - Guildford,other_services,3201,25224
Sydney,12503,Merrylands - Guildford,professional,7578,45000
Sydney,12503,Merrylands - Guildford,public_administration_safety,5932,42146
Sydney,12503,Merrylands - Guildford,rental,1932,35267
Sydney,12503,Merrylands - Guildford,retail_trade,12278,18252
Sydney,12503,Merrylands - Guildford,total,120137,25458
Sydney,12503,Merrylands - Guildford,transport,4203,52800
Sydney,12503,Merrylands - Guildford,wholesale_trade,5416,48978
Sydney,12504,Parramatta,accommodation_food_services,11987,8939
Sydney,12504,Parramatta,administrative_support_services,19567,12356
Sydney,12504,Parramatta,agriculture,285,10902
Sydney,12504,Parramatta,arts_recreation_services,1975,8402
Sydney,12504,Parramatta,construction,6450,46541
Sydney,12504,Parramatta,education_training,9127,33914
Sydney,12504,Parramatta,electricity,838,88081
Sydney,12504,Parramatta,finance_insurance_services,10103,66736
Sydney,12504,Parramatta,health_care_social_assistance,19514,33898
Sydney,12504,Parramatta,information_media_telecommunications,3117,68266
Sydney,12504,Parramatta,manufacturing,6526,53646
Sydney,12504,Parramatta,mining,88,59935
Sydney,12504,Parramatta,other_services,3172,25698
Sydney,12504,Parramatta,professional,18603,68080
Sydney,12504,Parramatta,public_administration_safety,6741,63359
Sydney,12504,Parramatta,rental,2232,36542
Sydney,12504,Parramatta,retail_trade,12895,17690
Sydney,12504,Parramatta,total,144993,32786
Sydney,12504,Parramatta,transport,3762,52908
Sydney,12504,Parramatta,wholesale_trade,6276,56992
Sydney,12601,Pennant Hills - Epping,accommodation_food_services,3224,8738
Sydney,12601,Pennant Hills - Epping,administrative_support_services,2981,24980
Sydney,12601,Pennant Hills - Epping,agriculture,96,16950
Sydney,12601,Pennant Hills - Epping,arts_recreation_services,633,11488
Sydney,12601,Pennant Hills - Epping,construction,1722,57530
Sydney,12601,Pennant Hills - Epping,education_training,4518,30406
Sydney,12601,Pennant Hills - Epping,electricity,213,113583
Sydney,12601,Pennant Hills - Epping,finance_insurance_services,3606,88325
Sydney,12601,Pennant Hills - Epping,health_care_social_assistance,5893,35975
Sydney,12601,Pennant Hills - Epping,information_media_telecommunications,1594,84500
Sydney,12601,Pennant Hills - Epping,manufacturing,1571,69224
Sydney,12601,Pennant Hills - Epping,mining,47,106278
Sydney,12601,Pennant Hills - Epping,other_services,1113,26457
Sydney,12601,Pennant Hills - Epping,professional,6177,70912
Sydney,12601,Pennant Hills - Epping,public_administration_safety,2011,62470
Sydney,12601,Pennant Hills - Epping,rental,834,45894
Sydney,12601,Pennant Hills - Epping,retail_trade,3668,17521
Sydney,12601,Pennant Hills - Epping,total,43598,41926
Sydney,12601,Pennant Hills - Epping,transport,795,65574
Sydney,12601,Pennant Hills - Epping,wholesale_trade,2078,72291
Sydney,12602,Ryde - Hunters Hill,accommodation_food_services,11687,8998
Sydney,12602,Ryde - Hunters Hill,administrative_support_services,9491,21173
Sydney,12602,Ryde - Hunters Hill,agriculture,240,9302
Sydney,12602,Ryde - Hunters Hill,arts_recreation_services,2235,10176
Sydney,12602,Ryde - Hunters Hill,construction,5825,56264
Sydney,12602,Ryde - Hunters Hill,education_training,10419,29858
Sydney,12602,Ryde - Hunters Hill,electricity,521,112569
Sydney,12602,Ryde - Hunters Hill,finance_insurance_services,9649,80823
Sydney,12602,Ryde - Hunters Hill,health_care_social_assistance,14879,39084
Sydney,12602,Ryde - Hunters Hill,information_media_telecommunications,4487,70426
Sydney,12602,Ryde - Hunters Hill,manufacturing,4557,66886
Sydney,12602,Ryde - Hunters Hill,mining,110,106186
Sydney,12602,Ryde - Hunters Hill,other_services,3462,31024
Sydney,12602,Ryde - Hunters Hill,professional,16525,65459
Sydney,12602,Ryde - Hunters Hill,public_administration_safety,5148,63931
Sydney,12602,Ryde - Hunters Hill,rental,2705,51857
Sydney,12602,Ryde - Hunters Hill,retail_trade,11625,18018
Sydney,12602,Ryde - Hunters Hill,total,124608,38926
Sydney,12602,Ryde - Hunters Hill,transport,2521,65130
Sydney,12602,Ryde - Hunters Hill,wholesale_trade,6424,68220
Sydney,12701,Bringelly - Green Valley,accommodation_food_services,7675,7770
Sydney,12701,Bringelly - Green Valley,administrative_support_services,12905,14624
Sydney,12701,Bringelly - Green Valley,agriculture,454,23624
Sydney,12701,Bringelly - Green Valley,arts_recreation_services,1464,8898
Sydney,12701,Bringelly - Green Valley,construction,9304,48804
Sydney,12701,Bringelly - Green Valley,education_training,7695,48156
Sydney,12701,Bringelly - Green Valley,electricity,826,88214
Sydney,12701,Bringelly - Green Valley,finance_insurance_services,6493,52520
Sydney,12701,Bringelly - Green Valley,health_care_social_assistance,15184,37128
Sydney,12701,Bringelly - Green Valley,information_media_telecommunications,1497,56242
Sydney,12701,Bringelly - Green Valley,manufacturing,7705,59376
Sydney,12701,Bringelly - Green Valley,mining,102,95930
Sydney,12701,Bringelly - Green Valley,other_services,3313,29603
Sydney,12701,Bringelly - Green Valley,professional,6702,50486
Sydney,12701,Bringelly - Green Valley,public_administration_safety,6203,59892
Sydney,12701,Bringelly - Green Valley,rental,2062,41500
Sydney,12701,Bringelly - Green Valley,retail_trade,12185,22790
Sydney,12701,Bringelly - Green Valley,total,115002,35554
Sydney,12701,Bringelly - Green Valley,transport,5958,57823
Sydney,12701,Bringelly - Green Valley,wholesale_trade,5381,59549
Sydney,12702,Fairfield,accommodation_food_services,9552,10052
Sydney,12702,Fairfield,administrative_support_services,16783,12590
Sydney,12702,Fairfield,agriculture,585,21154
Sydney,12702,Fairfield,arts_recreation_services,1552,8478
Sydney,12702,Fairfield,construction,8644,40349
Sydney,12702,Fairfield,education_training,6298,37479
Sydney,12702,Fairfield,electricity,803,69388
Sydney,12702,Fairfield,finance_insurance_services,6419,48000
Sydney,12702,Fairfield,health_care_social_assistance,12682,30297
Sydney,12702,Fairfield,information_media_telecommunications,1420,41804
Sydney,12702,Fairfield,manufacturing,11573,51570
Sydney,12702,Fairfield,mining,68,58344
Sydney,12702,Fairfield,other_services,5330,18236
Sydney,12702,Fairfield,professional,6683,42080
Sydney,12702,Fairfield,public_administration_safety,5500,36440
Sydney,12702,Fairfield,rental,1866,36359
Sydney,12702,Fairfield,retail_trade,13235,21834
Sydney,12702,Fairfield,total,123104,27608
Sydney,12702,Fairfield,transport,5625,46202
Sydney,12702,Fairfield,wholesale_trade,6301,50596
Sydney,12703,Liverpool,accommodation_food_services,7082,8371
Sydney,12703,Liverpool,administrative_support_services,12935,12363
Sydney,12703,Liverpool,agriculture,254,19798
Sydney,12703,Liverpool,arts_recreation_services,1665,11636
Sydney,12703,Liverpool,construction,6678,43736
Sydney,12703,Liverpool,education_training,6700,44910
Sydney,12703,Liverpool,electricity,662,84637
Sydney,12703,Liverpool,finance_insurance_services,5672,53631
Sydney,12703,Liverpool,health_care_social_assistance,14602,36484
Sydney,12703,Liverpool,information_media_telecommunications,1466,49249
Sydney,12703,Liverpool,manufacturing,6442,56904
Sydney,12703,Liverpool,mining,71,63910
Sydney,12703,Liverpool,other_services,2845,31200
Sydney,12703,Liverpool,professional,6671,51022
Sydney,12703,Liverpool,public_administration_safety,6595,66882
Sydney,12703,Liverpool,rental,1668,41268
Sydney,12703,Liverpool,retail_trade,9842,20909
Sydney,12703,Liverpool,total,103401,33072
Sydney,12703,Liverpool,transport,5158,57566
Sydney,12703,Liverpool,wholesale_trade,4833,54529
Sydney,12801,Cronulla - Miranda - Caringbah,accommodation_food_services,6920,7790
Sydney,12801,Cronulla - Miranda - Caringbah,administrative_support_services,6208,24476
Sydney,12801,Cronulla - Miranda - Caringbah,agriculture,166,10150
Sydney,12801,Cronulla - Miranda - Caringbah,arts_recreation_services,2110,10004
Sydney,12801,Cronulla - Miranda - Caringbah,construction,8394,58738
Sydney,12801,Cronulla - Miranda - Caringbah,education_training,8017,43618
Sydney,12801,Cronulla - Miranda - Caringbah,electricity,537,109013
Sydney,12801,Cronulla - Miranda - Caringbah,finance_insurance_services,6107,70666
Sydney,12801,Cronulla - Miranda - Caringbah,health_care_social_assistance,10474,38942
Sydney,12801,Cronulla - Miranda - Caringbah,information_media_telecommunications,2268,51011
Sydney,12801,Cronulla - Miranda - Caringbah,manufacturing,3985,58639
Sydney,12801,Cronulla - Miranda - Caringbah,mining,107,156966
Sydney,12801,Cronulla - Miranda - Caringbah,other_services,2876,31846
Sydney,12801,Cronulla - Miranda - Caringbah,professional,8903,63297
Sydney,12801,Cronulla - Miranda - Caringbah,public_administration_safety,6066,76497
Sydney,12801,Cronulla - Miranda - Caringbah,rental,2209,55937
Sydney,12801,Cronulla - Miranda - Caringbah,retail_trade,8338,19388
Sydney,12801,Cronulla - Miranda - Caringbah,total,93451,42322
Sydney,12801,Cronulla - Miranda - Caringbah,transport,4143,77084
Sydney,12801,Cronulla - Miranda - Caringbah,wholesale_trade,4063,66080
Sydney,12802,Sutherland - Menai - Heathcote,accommodation_food_services,5978,7497
Sydney,12802,Sutherland - Menai - Heathcote,administrative_support_services,5435,29981
Sydney,12802,Sutherland - Menai - Heathcote,agriculture,111,14344
Sydney,12802,Sutherland - Menai - Heathcote,arts_recreation_services,1598,9621
Sydney,12802,Sutherland - Menai - Heathcote,construction,7495,60000
Sydney,12802,Sutherland - Menai - Heathcote,education_training,9211,49163
Sydney,12802,Sutherland - Menai - Heathcote,electricity,655,118785
Sydney,12802,Sutherland - Menai - Heathcote,finance_insurance_services,5818,73914
Sydney,12802,Sutherland - Menai - Heathcote,health_care_social_assistance,10787,40558
Sydney,12802,Sutherland - Menai - Heathcote,information_media_telecommunications,1946,63872
Sydney,12802,Sutherland - Menai - Heathcote,manufacturing,3767,66626
Sydney,12802,Sutherland - Menai - Heathcote,mining,112,108240
Sydney,12802,Sutherland - Menai - Heathcote,other_services,2954,35174
Sydney,12802,Sutherland - Menai - Heathcote,professional,8517,68094
Sydney,12802,Sutherland - Menai - Heathcote,public_administration_safety,6887,74369
Sydney,12802,Sutherland - Menai - Heathcote,rental,1639,53929
Sydney,12802,Sutherland - Menai - Heathcote,retail_trade,7893,19564
Sydney,12802,Sutherland - Menai - Heathcote,total,89192,45509
Sydney,12802,Sutherland - Menai - Heathcote,transport,3660,80605
Sydney,12802,Sutherland - Menai - Heathcote,wholesale_trade,3573,71491
